rowid,artist,album,track,genre,release_year,null_response,duration_ms,time_signature,tempo,key,mode,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,popularity,song_age,popularity_per_year
121781522,La Sonora Santanera,Mis 30 Mejores Canciones,A Muchos Años,bolero,1960,0,306733,,114.445,0,1,0.638,0.371,-8.177,0.0868,0.44,0.000101,0.0737,0.716,23.0,66,0.3485
102860875,Camille Howard,Blues & Boogie,Unidentified Boogie,boogie-woogie,1960,0,146091,,103.787,10,1,0.612,0.832,-7.676,0.0356,0.664,0.925,0.111,0.814,1.0,66,0.0152
27439005,Gary Graffman,The Virtuoso Liszt,Grandes Etudes de Paganini S141: Etude No. 5 in E - La Chasse,classical,1960,0,185573,,85.763,4,1,0.411,0.131,-19.795,0.0508,0.987,0.888,0.0947,0.371,1.0,66,0.0152
79415685,Astrid Lindgren Deutsch,"Wichtel, Wunder, Winterzauber (Die schönsten Wichtelgeschichten von Astrid Lindgren, Sven Nordqvist u. a.)","Kapitel 3.2 & Kapitel 4.1 - Wichtel, Wunder, Winterzauber",children's music,1960,0,195093,,125.615,7,1,0.708,0.25,-12.225,0.774,0.338,3.34e-05,0.297,0.089,3.0,66,0.0455
50079046,Patachou,Sings Hit Songs from Hit Broadway Shows in French & English,Avec Les Anges,chanson,1960,0,168341,,171.825,7,1,0.399,0.121,-14.553,0.0501,0.909,1.13e-06,0.111,0.313,1.0,66,0.0152
44137329,Luiz Gonzaga,Luiz Lua Gonzaga,Capitão Jagunço,forró,1960,0,149893,,119.055,4,1,0.457,0.701,-8.152,0.0576,0.206,0.0,0.22,0.811,6.0,66,0.0909
5424511,Bath Festival Orchestra,Bach: Double Concerto & Violin Concertos,"Bach, JS: Violin Concerto No. 2 in E Major, BWV 1042: III. Allegro assai",classical,1960,0,184680,,171.885,4,1,0.379,0.344,-12.931,0.0622,0.946,0.00314,0.13,0.943,2.0,66,0.0303
26225482,Jean-Philippe Rameau,Boismortier - Bassoon Concerto / J. M. Leclair - Sonata In A / J. P. Rameau - Orchestral Suite From La Princesse De Navarre - Concert No. 3,"Orchestral Suite from La Princesse de Navarre, RCT 44",classical,1960,0,523616,,85.059,0,0,0.226,0.12,-13.723,0.0544,0.982,0.871,0.225,0.227,1.0,66,0.0152
90837,Los Panchos,Historia De Un Amor,Amor,bolero,1960,0,172107,,104.893,7,1,0.625,0.324,-12.424,0.0307,0.82,0.0,0.351,0.609,23.0,66,0.3485
123464956,Dinah Shore,Dinah Sings Some Blues With Red,It's Funny To Everyone But Me,big band,1960,0,134760,,93.165,9,0,0.542,0.106,-16.15,0.0654,0.897,3.43e-06,0.224,0.217,1.0,66,0.0152
79415697,Astrid Lindgren Deutsch,"Wichtel, Wunder, Winterzauber (Die schönsten Wichtelgeschichten von Astrid Lindgren, Sven Nordqvist u. a.)","Kapitel 12.3 & Kapitel 13.1 - Wichtel, Wunder, Winterzauber",children's music,1960,0,190815,,111.356,11,0,0.717,0.388,-13.955,0.937,0.206,7.12e-06,0.257,0.511,3.0,66,0.0455
48223532,Roberto Yanes,Roberto Yanés Cronología - Canta ... Roberto Yanés (1960),Será Como Tú Quieras,bolero,1960,0,161733,,101.523,2,0,0.498,0.558,-5.045,0.0307,0.762,1.84e-05,0.474,0.475,1.0,66,0.0152
29661204,Pete Seeger,Rainbow Quest,"Seek and You Shall Find / Fare Well, Little Fishes / Where Have All The Flowers Gone? / Fu-Ru-Sato (Never Again Shall We Allow Another Atom Bomb To Fall) / Step By Step / Joe Hill's Last Will (medley)",folk,1960,0,569480,,100.7,11,1,0.511,0.11,-18.52,0.042,0.922,0.000485,0.169,0.385,2.0,66,0.0303
26072064,Choir,היה היו זמנים - מצעד פזמוני הישוב,שחקי שחקי,ethiopian jazz,1960,0,125560,,101.496,0,0,0.191,0.613,-7.762,0.0444,0.979,1.29e-05,0.734,0.191,1.0,66,0.0152
102207621,West African Rhythm Brothers,Calabar-O / Emi Wa Wa Lowo Re,Calabar-O - Remastered,calypso,1960,0,175496,,116.167,0,1,0.587,0.641,-10.487,0.0908,0.689,0.00028,0.102,0.879,2.0,66,0.0303
62228068,Dean Martin,"Dean Martin: The Capitol Recordings, Vol. 10 (1959-1960)",(Love Is A) Career,christmas,1960,0,137533,,102.244,3,1,0.663,0.223,-16.832,0.0272,0.922,6.88e-05,0.118,0.652,9.0,66,0.1364
25496917,Manna Dey,Manzil (Original Motion Picture Soundtrack),Aye Kash Chalte Milke,bangla pop,1960,0,180320,,128.412,10,1,0.64,0.293,-9.29,0.0355,0.985,0.207,0.116,0.593,1.0,66,0.0152
121987277,Bobby Darin,This Is Darin,My Gal Sal,big band,1960,0,129360,,126.966,9,0,0.524,0.138,-16.652,0.039,0.731,0.0,0.123,0.511,7.0,66,0.1061
2527515,The Jive Five,Hurry Back,I Don't Want To Be Without You Baby,doo-wop,1960,0,110613,,112.007,0,1,0.574,0.797,-7.485,0.0371,0.41,0.0,0.912,0.89,1.0,66,0.0152
5440018,New York Philharmonic,Leonard Bernstein: The Complete Mahler Symphonies,"Symphony No. 6 in A Minor, ""Tragic"": II. Scherzo. Wuchtig",classical,1960,0,744933,,105.201,5,1,0.416,0.135,-18.118,0.0381,0.887,0.632,0.113,0.194,12.0,66,0.1818
4351227,Philadelphia Orchestra,"Pachelbel: Canon; Albinoni: Adagio; Bach: Jesu, Joy of Man's Desiring; more","Suite for Strings after 12 Violin Sonatas, Op. 5: I. Sarabanda. Largo",classical,1960,0,183200,,108.792,2,0,0.189,0.126,-20.734,0.0422,0.944,0.881,0.106,0.0316,8.0,66,0.1212
35424031,Ariel Ramírez,Folklore Por Ariel Ramírez,Cajita De Música Criolla,folklore argentino,1960,0,136648,,106.942,7,1,0.653,0.301,-13.531,0.0735,0.981,0.58,0.0878,0.511,1.0,66,0.0152
123558796,Johnny Cash,Now There Was A Song!,Time Changes Everything,country,1960,0,107760,,94.025,1,1,0.629,0.393,-10.06,0.0254,0.656,8.02e-06,0.087,0.888,18.0,66,0.2727
235625760,鄭君綿,歡場三怪,載歌載舞,cantopop,1960,0,156642,,104.443,0,1,0.644,0.503,-10.144,0.0435,0.935,0.000187,0.0988,0.866,1.0,66,0.0152
90755304,The Harmonaires,Our Best To You,Lorraine,doo-wop,1960,0,159648,,197.832,3,1,0.249,0.287,-9.364,0.0317,0.955,0.0,0.212,0.496,1.0,66,0.0152
40413466,Perez Prado & Rosemary Clooney,A Touch Of Tabasco,In A Little Spanish Town,cha cha cha,1960,0,128573,,130.614,5,0,0.609,0.585,-11.256,0.0387,0.793,4.42e-05,0.248,0.919,5.0,66,0.0758
124982897,Buddy Greco,Songs for Swinging Losers,I Got it Bad (And That Ain't Good),adult standards,1960,0,213600,,82.632,8,1,0.193,0.272,-14.499,0.0331,0.837,6.52e-05,0.126,0.139,1.0,66,0.0152
103347475,鄭君綿,歡場三怪,詐肚痛,cantopop,1960,0,139413,,112.644,7,1,0.825,0.719,-10.897,0.0362,0.763,0.000753,0.0997,0.968,5.0,66,0.0758
105698594,The George Shearing Quintet With Brass Choir,Satin Brass,Deep Night,cool jazz,1960,0,157507,,147.635,8,1,0.447,0.189,-12.466,0.0295,0.72,0.925,0.0753,0.674,1.0,66,0.0152
100289833,Al Kealoha Perry,Hawaii Calls: Greatest Hits,Blue Hawaii,exotica,1960,0,226293,,141.4,2,1,0.207,0.173,-19.789,0.033,0.987,0.0148,0.128,0.0925,3.0,66,0.0455
3697616,Boston Symphony Orchestra,Stravinsky: Pétrouchka,Petrushka (Remastered): Scene III - The Moor's Room: Scene III: Waltz - The Ballerina and the Moor,classical,1960,0,210040,,177.227,6,1,0.246,0.136,-23.298,0.0504,0.927,0.876,0.0828,0.14,1.0,66,0.0152
97016558,Art Pepper Quintet,Smack Up,Maybe Next Year,cool jazz,1960,0,261293,,65.929,5,1,0.608,0.065,-14.579,0.0663,0.915,0.073,0.0839,0.265,24.0,66,0.3636
76362109,Doris Day,Show Time,On the Street Where You Live,adult standards,1960,0,176667,,117.83,4,1,0.6,0.0962,-15.952,0.0337,0.943,5.96e-06,0.082,0.429,16.0,66,0.2424
92847833,Gene McDaniels,Presenting Gene McDaniels,A Hundred Pounds of Clay,doo-wop,1960,0,141190,,127.996,0,1,0.626,0.463,-9.58,0.0297,0.759,0.0,0.296,0.885,1.0,66,0.0152
48413724,Eduardo Falú,Aquí está Eduardo Falú Vol. 5,Muerte y entierro del Pujllay,folklore argentino,1960,0,182753,,76.929,11,0,0.692,0.143,-18.294,0.0668,0.986,0.891,0.109,0.286,1.0,66,0.0152
2685321,Patti Page,Golden Hits,Detour,adult standards,1960,0,168533,,95.08,8,1,0.776,0.148,-12.756,0.0533,0.945,0.0,0.321,0.705,18.0,66,0.2727
60295729,Don Ralke,The Savage And The Sensuous Bongos,Ju-Ju Man,exotica,1960,0,151747,,141.071,10,0,0.508,0.367,-28.88,0.0788,0.395,0.352,0.147,0.744,7.0,66,0.1061
100382908,Los Quincheros,Nosotros (Remastered),Amor De Mis Amores,bolero,1960,0,178440,,103.355,6,1,0.555,0.297,-11.137,0.0323,0.535,0.0,0.124,0.615,1.0,66,0.0152
79415691,Astrid Lindgren Deutsch,"Wichtel, Wunder, Winterzauber (Die schönsten Wichtelgeschichten von Astrid Lindgren, Sven Nordqvist u. a.)","Kapitel 8.2 - Wichtel, Wunder, Winterzauber",children's music,1960,0,193400,,85.831,9,0,0.635,0.324,-13.945,0.964,0.211,1.61e-06,0.346,0.581,2.0,66,0.0303
4353705,Philadelphia Orchestra,Orff: Carmina Burana,Carmina Burana: No. 4 Omnia Sol temperat,classical,1960,0,108160,,82.326,10,1,0.406,0.0251,-36.028,0.0546,0.681,0.0,0.0979,0.116,1.0,66,0.0152
123558790,Johnny Cash,Ride This Train,When Papa Played the Dobro,country,1960,0,174467,,98.597,5,0,0.632,0.575,-11.244,0.311,0.619,0.0,0.174,0.743,16.0,66,0.2424
55186515,Astrid Lindgren Deutsch,Tomte Tummetott und andere Geschichten (Ungekürzte Lesung),Kapitel 3.3 & Kapitel 4.1 - Tomte Tummetott und andere Geschichten,children's music,1960,0,239180,,119.297,2,1,0.722,0.253,-10.663,0.908,0.75,0.0,0.109,0.213,12.0,66,0.1818
134813911,Bhimsen Joshi,Abhanga Vani,Pandhari - Niwasa Sakhya Panduranga,bhajan,1960,0,375707,,71.44,3,1,0.414,0.469,-9.263,0.0296,0.955,2.49e-06,0.134,0.491,11.0,66,0.1667
99325545,The Velvets,Here Come... The Velvets!,I,doo-wop,1960,0,200413,,112.42,0,1,0.386,0.175,-11.701,0.0304,0.972,0.000122,0.121,0.191,3.0,66,0.0455
60295741,Don Ralke,But You've Never Heard Gershwin with Bongos,Fascinating Rhythm,exotica,1960,0,173413,,173.37,0,0,0.467,0.205,-25.311,0.136,0.772,0.000973,0.108,0.898,18.0,66,0.2727
2541823,Bo Diddley,"Have Guitar, Will Travel",Spanish Guitar,blues,1960,0,250027,,120.03,9,1,0.647,0.557,-8.434,0.0355,0.0967,6.72e-06,0.118,0.539,20.0,66,0.303
79753112,Alan Mills,Canada's Story in Song,"An Anti-Fenian Song - Tramp, Tramp, Tramp the Boys Are Marching",folk,1960,0,72480,,118.518,9,0,0.782,0.0526,-21.535,0.268,0.923,0.00174,0.0981,0.76,5.0,66,0.0758
27774441,Amadeus Quartet,Beethoven: Razumovsky Quartets,"String Quartet No. 7 in F Major, Op. 59 No. 1 ""Rasumovsky No. 1"": 1. Allegro",chamber music,1960,0,601440,,80.534,5,1,0.305,0.101,-18.046,0.041,0.929,0.056,0.226,0.304,10.0,66,0.1515
74263327,Berliner Philharmoniker,Mozart: Symphonies Nos 29 & 38,"Mozart: Symphony No. 29 in A Major, K. 201: III. Menuetto",classical,1960,0,237840,,110.097,9,1,0.29,0.0606,-20.999,0.0407,0.991,0.893,0.102,0.202,3.0,66,0.0455
15447521,David Rose,Like Blue,Between The Devil And The Deep Blue Sea,exotica,1960,0,117369,,134.454,5,0,0.526,0.428,-11.283,0.0487,0.781,0.845,0.156,0.543,4.0,66,0.0606
7110764,Henry Mancini,The Blues and the Beat,It's a Miracle,exotica,1960,0,179699,,130.612,1,1,0.586,0.193,-18.149,0.0374,0.946,0.849,0.427,0.6,8.0,66,0.1212
89232,André Previn,"Dinah Sings, Previn Plays",That Old Feeling,classical,1960,0,190507,,72.84,7,1,0.475,0.145,-16.563,0.0342,0.948,0.000339,0.11,0.156,12.0,66,0.1818
34174131,Al Hirt,"Swingin' Dixie! At Dan's Pier 600 in New Orleans, Vol. 3",Bill Bailey,big band,1960,0,213548,,107.017,5,1,0.595,0.487,-12.192,0.0786,0.769,0.309,0.212,0.917,2.0,66,0.0303
24078663,Vladimir Ashkenazy,Chopin: Etudes,"Études, Op. 25: No. 10 in B Minor",classical piano,1960,0,271493,,111.059,11,1,0.392,0.185,-18.714,0.0416,0.993,0.911,0.0877,0.0454,4.0,66,0.0606
88883605,Las Tres Conchitas,Evocación Trío Garnica Ascencio,Ventanita Morada,bolero,1960,0,161271,,92.169,10,1,0.499,0.316,-5.005,0.0284,0.892,1.47e-05,0.372,0.786,1.0,66,0.0152
233617811,P. Leela,Irumbu Thirai,Nenjil Kudiyirukkum,devotional,1960,0,241869,,172.298,10,0,0.364,0.459,-11.257,0.0868,0.926,0.0479,0.13,0.825,10.0,66,0.1515
91704,Celio Gonzalez,Los Últimos De Celio González,Cien Mil Cosas,bolero,1960,0,165080,,95.307,4,0,0.668,0.22,-10.316,0.0373,0.666,0.0,0.111,0.456,41.0,66,0.6212
123558841,Johnny Cash,The Story of a Broken Heart / Down the Street to 301,Story of a Broken Heart,country,1960,0,129076,,88.571,10,1,0.632,0.476,-10.125,0.0304,0.807,0.00726,0.104,0.746,5.0,66,0.0758
58791426,Sylvia Telles,Sucedeu Assim / Discussão,Sucedeu Assim - Remastered,bossa nova,1960,0,167777,,95.91,8,1,0.402,0.244,-10.961,0.0301,0.928,1.04e-05,0.161,0.344,23.0,66,0.3485
24321736,Henryk Szeryng,Henryk Szeryng in Recital,Sonatina: Danza de la gitana (Arranged for Violin and Piano by Jascha Heifetz),classical,1960,0,203693,,116.454,0,1,0.501,0.353,-11.427,0.0431,0.897,0.199,0.0747,0.608,1.0,66,0.0152
91700,Celio Gonzalez,Los Últimos De Celio González,No Estoy Celoso,bolero,1960,0,164933,,102.225,5,1,0.623,0.234,-8.014,0.0354,0.785,0.0,0.153,0.577,2.0,66,0.0303
752553,The Everly Brothers,A Date with The Everly Brothers,Always It's You - 2007 Remaster,doo-wop,1960,0,150427,,81.31,5,1,0.519,0.18,-16.538,0.0285,0.867,4.05e-06,0.105,0.373,31.0,66,0.4697
29661216,Pete Seeger,Champlain Valley Songs,John Riley,folk,1960,0,221573,,97.886,11,1,0.413,0.104,-18.637,0.044,0.97,0.000139,0.0773,0.525,1.0,66,0.0152
97016561,Art Pepper Quintet,Smack Up,Solid Citizens - Take 37- (bonus track),cool jazz,1960,0,388600,,171.826,1,1,0.552,0.374,-11.29,0.0363,0.567,0.0422,0.118,0.732,1.0,66,0.0152
88883602,Las Tres Conchitas,Evocación Trío Garnica Ascencio,Morenita Tapatía,bolero,1960,0,138426,,97.336,4,1,0.42,0.641,-5.614,0.0427,0.717,6.74e-05,0.656,0.741,1.0,66,0.0152
124063600,Vinícius de Moraes,"Brasília: Sinfonia da Alvorada (Suite for the Opening Ceremony of the New City of Brasilia, April 1960)",O Trabalho E a Construção,bossa nova,1960,0,573910,,75.195,5,0,0.331,0.265,-6.083,0.0697,0.985,0.105,0.131,0.132,5.0,66,0.0758
8162483,B.B. King,B.B. King Sings Spirituals,Ole Time Religion,blues,1960,0,147573,,201.736,10,1,0.379,0.673,-7.098,0.221,0.564,0.0,0.0628,0.93,7.0,66,0.1061
2527512,The Jive Five,Hurry Back,Never Never,doo-wop,1960,0,141093,,179.293,7,1,0.172,0.525,-7.431,0.0321,0.288,0.0,0.58,0.709,11.0,66,0.1667
752418,Paul & Paula,Don't Let It End,Hey Baby,doo-wop,1960,0,144560,,126.546,11,1,0.49,0.596,-9.858,0.0771,0.872,4.53e-05,0.219,0.83,23.0,66,0.3485
74957926,Enoch Light And His Orchestra,Vintage Dance Orchestras No. 304 - EP: Provocative Cha Cha Cha,"Latin Love Song, Cha Cha",exotica,1960,0,175322,,123.58,11,1,0.867,0.9,-5.7,0.0332,0.84,0.488,0.0876,0.953,23.0,66,0.3485
32067497,Bhimsen Joshi,Jata Pandharisi Abhang Vani,Jyacha Sakha Hari Tyavari Vishwa Kripa Kari,bhajan,1960,0,334453,,99.418,9,1,0.394,0.33,-15.669,0.0297,0.882,4.57e-06,0.13,0.4,1.0,66,0.0152
158922186,Lori Holland,"Irish Folk Songs for Women, Vol. 2",I Know My Love,celtic,1960,0,112627,,136.259,10,1,0.585,0.0257,-21.406,0.162,0.982,0.0,0.116,0.813,1.0,66,0.0152
59450939,Bob Gibson,Ski Songs (Remastered Edition),Highlands Lassie,folk,1960,0,168195,,126.578,4,1,0.679,0.402,-11.844,0.0379,0.728,0.0,0.301,0.563,1.0,66,0.0152
28819784,Nelson Gonçalves,Seleção de Ouro,Meu Vício é Você,brega,1960,0,185920,,100.998,4,1,0.588,0.397,-10.149,0.0424,0.838,0.0,0.0775,0.61,33.0,66,0.5
135941813,Miriam Makeba,Miriam Makeba,House of the Rising Sun,afropop,1960,0,118040,,81.362,5,0,0.368,0.0131,-23.166,0.0403,0.97,0.0,0.126,0.334,10.0,66,0.1515
30259256,The Modern Jazz Quartet,Third Stream Music,Fine,cool jazz,1960,0,369520,,152.78,4,0,0.506,0.0394,-27.508,0.0454,0.929,0.172,0.102,0.322,5.0,66,0.0758
49781410,Snooks Eaglin,Message from New Orleans,Walkin' Blues,blues,1960,0,185413,,106.341,9,1,0.705,0.0548,-26.609,0.0544,0.853,0.0113,0.16,0.828,1.0,66,0.0152
4982237,Sonny Stitt,The Hard Swing,If I Had You,bebop,1960,0,246613,,139.309,0,0,0.587,0.155,-14.824,0.111,0.916,0.21,0.0943,0.356,7.0,66,0.1061
150117508,Pedro Laza Y Sus Pelayeros,Fandango,El Teto - Instrumental,cumbia,1960,0,163112,,96.779,10,1,0.407,0.767,-5.504,0.0397,0.29,0.777,0.379,0.926,6.0,66,0.0909
124896003,Sammy Davis Jr.,I Gotta Right To Swing,There Is No Greater Love,big band,1960,0,154080,,116.652,0,1,0.417,0.411,-11.373,0.0449,0.294,0.000672,0.188,0.673,4.0,66,0.0606
24321735,Henryk Szeryng,Henryk Szeryng in Recital,"Forest Scenes Op. 82: No. 7, Bird as Prophet",classical,1960,0,204893,,101.28,7,0,0.264,0.0875,-27.29,0.0503,0.698,7.16e-05,0.156,0.134,1.0,66,0.0152
44137339,Luiz Gonzaga,Luiz Lua Gonzaga,Só Se Rindo,forró,1960,0,133827,,144.57,5,1,0.655,0.539,-6.143,0.0445,0.365,0.0,0.309,0.733,6.0,66,0.0909
3044953,London Philharmonic Orchestra,De Falla: The Three Cornered Hat and Love The Magician (Remaster from the Original Somerset Tapes),"El amor brujo, IMF 1: II. El Apareicido - Danza del Terror",classical,1960,0,121051,,139.679,2,1,0.408,0.301,-17.96,0.0398,0.928,0.924,0.0954,0.508,2.0,66,0.0303
4982248,Sonny Stitt,Swings The Most,There Is No Greater Love,bebop,1960,0,303573,,105.06,5,1,0.592,0.177,-12.196,0.0472,0.793,0.597,0.161,0.329,5.0,66,0.0758
30265187,Buddy Rich,The Drum Battle,Idaho,big band,1960,0,406067,,106.318,5,1,0.599,0.874,-10.397,0.0603,0.765,0.0614,0.353,0.625,7.0,66,0.1061
102207548,Clarence Curvan,Belly to Belly; Dancing Calypso,610 Saga,calypso,1960,0,162747,,110.282,0,1,0.644,0.603,-12.761,0.0469,0.786,7.67e-05,0.313,0.946,1.0,66,0.0152
29395198,Glenn Gould,Bach: Italian Concerto in F Major & Partitas Nos. 1 & 2 (2015 Remastered Version),"Partita No. 1 in B-Flat Major, BWV 825: V. Menuet I & II - 2015 Remastered Version",classical piano,1960,0,86413,,92.852,10,1,0.534,0.263,-22.221,0.0487,0.995,0.836,0.129,0.939,13.0,66,0.197
4982251,Sonny Stitt,Swings The Most,The Way You Look Tonight,bebop,1960,0,300533,,110.216,8,1,0.602,0.333,-13.011,0.0498,0.816,0.726,0.133,0.56,2.0,66,0.0303
55190632,Astrid Lindgren Deutsch,Die schönsten Geschichten von Astrid Lindgren,Kapitel 06: Immer lustig in Bullerbü.4 & Kapitel 07: Immer lustig in Bullerbü.1 - Die schönsten Geschichten von Astrid Lindgren,children's music,1960,0,274893,,101.248,0,1,0.664,0.196,-16.348,0.647,0.895,0.0,0.0937,0.801,1.0,66,0.0152
79415699,Astrid Lindgren Deutsch,"Wichtel, Wunder, Winterzauber (Die schönsten Wichtelgeschichten von Astrid Lindgren, Sven Nordqvist u. a.)","Kapitel 14.2 & Kapitel 15.1 - Wichtel, Wunder, Winterzauber",children's music,1960,0,196843,,99.899,11,0,0.685,0.369,-13.674,0.951,0.266,0.0,0.304,0.473,3.0,66,0.0455
24030346,Arthur Rubinstein,Chopin: Ballades,"Ballade No. 1 In G Minor, Op. 23",classical piano,1960,0,562960,,63.98,7,0,0.259,0.168,-19.533,0.0432,0.99,0.905,0.0422,0.0761,24.0,66,0.3636
104630845,Tom Lehrer,Tom Lehrer In Concert,The Masochism Tango - Live,comedy,1960,0,222800,,122.338,2,0,0.514,0.546,-13.831,0.663,0.931,0.0,0.847,0.706,4.0,66,0.0606
125095901,Toots Thielemans,Whistle While You Work,Carry Me Back to Old Virginia,brazilian jazz,1960,0,167600,,80.034,7,1,0.617,0.343,-9.225,0.0349,0.305,0.0155,0.0833,0.671,1.0,66,0.0152
4349693,Philadelphia Orchestra,Rachmaninoff: Symphonies Nos. 1-3,"Symphony No. 1 in D Minor, Op. 13: III. Larghetto",classical,1960,0,525493,,78.788,10,1,0.0817,0.0341,-24.859,0.0419,0.974,0.821,0.108,0.0334,1.0,66,0.0152
3196354,Elliot Lawrence,Bye Bye Birdie! - Original Broadway Cast,Bye Bye Birdie - Original Broadway Cast: Hymn for a Sunday Evening,big band,1960,0,122307,,115.681,8,1,0.37,0.277,-12.937,0.0524,0.946,0.00038,0.168,0.189,1.0,66,0.0152
5439969,New York Philharmonic,Mahler: Symphony No. 4 in G Major,Symphony No. 4 in G Major: Anmutig bewegt,classical,1960,0,310040,,81.812,7,1,0.127,0.0807,-23.321,0.04,0.964,0.872,0.0906,0.0387,1.0,66,0.0152
99325546,The Velvets,Here Come... The Velvets!,That Lucky Old Sun,doo-wop,1960,0,156027,,93.114,1,0,0.399,0.484,-7.367,0.0297,0.85,0.000514,0.09,0.475,3.0,66,0.0455
71082687,Los Zafiros,Director Nestor Mili,Hermosa Habana,bolero,1960,0,162120,,84.434,6,0,0.0909,0.251,-13.984,0.0342,0.763,0.0134,0.111,0.162,12.0,66,0.1818
64772592,Malvina Reynolds,Another County Heard From,The Delinquent,folk,1960,0,252880,,129.38,7,1,0.694,0.0192,-20.751,0.19,0.913,0.0,0.0793,0.317,1.0,66,0.0152
79681206,The Kingston Trio,Last Month Of The Year,Bye Bye Thou Little Tiny Child,folk,1960,0,182427,,137.749,5,1,0.486,0.224,-16.217,0.026,0.599,0.0,0.258,0.615,4.0,66,0.0606
143191289,New York Philharmonic,Rachmaninoff: Piano Concertos Nos. 2 & 3,"Piano Concerto No. 3 in D Minor, Op. 30: II. Intermezzo. Adagio",classical,1960,0,587733,,68.562,1,1,0.208,0.0375,-26.203,0.0366,0.958,0.859,0.193,0.0377,1.0,66,0.0152
25890070,Juilliard String Quartet,"Debussy: String Quartet in G Minor, Op. 10, L. 85 - Ravel: String Quartet in F Major, M. 35","String Quartet in G Minor, Op. 10, L. 85: II. Assez vif et bien rythmé",chamber music,1960,0,229493,,108.04,0,0,0.509,0.192,-18.553,0.047,0.894,0.69,0.149,0.598,14.0,66,0.2121
201484100,Yiyo y Los Chicos 10,En vivo Seven Disco 04 de Enero del 2020,Cupido/Con ella/Yo queria (Medley) Vivo Seven Disco Ctes 04 de Enero del 2020,cumbia,1960,0,376021,,100.11,11,0,0.492,0.346,-20.198,0.0442,0.464,0.0,0.214,0.795,2.0,66,0.0303
142095443,Count Basie,Live in Paris,A Little Tempo Please (Live 1960),big band,1960,0,167227,,137.922,8,1,0.467,0.736,-6.549,0.209,0.794,0.0937,0.887,0.636,2.0,66,0.0303
62167570,Si Zentner,Suddenly It's Swing,If I Love Again,exotica,1960,0,155600,,65.531,0,1,0.379,0.184,-17.438,0.0299,0.723,0.257,0.111,0.228,2.0,66,0.0303
183068958,Kumar Gandharva,"Maharashtrachi Bhavdhara,Vol. 1",Ajuni Rusuni Ahe,bhajan,1960,0,408973,,79.213,9,0,0.27,0.473,-14.681,0.0473,0.921,0.46,0.468,0.594,17.0,66,0.2576
786451,The Zodiacs,Running Around,Running Around,doo-wop,1960,0,134440,,112.189,1,1,0.584,0.345,-9.632,0.0277,0.958,2.15e-06,0.363,0.619,3.0,66,0.0455
190453507,Rico Sanchez et son orchestre,Carnaval à Rio (Mono version),Baião de Luxo,forró,1960,0,181625,,82.124,9,0,0.431,0.16,-17.854,0.0485,0.975,0.87,0.0974,0.638,1.0,66,0.0152
28897406,Marinês E Sua Gente,Marinês e Sua Gente,Os Óio de Anabela,forró,1960,0,199390,,84.535,11,0,0.629,0.474,-7.654,0.0371,0.643,0.0,0.0961,0.736,3.0,66,0.0455
91087783,The Surfmen,The Sounds Of Exotic Island (Remastered from the Original Somerset Tapes),Forbidden Island,exotica,1960,0,148139,,135.925,5,0,0.425,0.448,-17.515,0.0986,0.94,0.822,0.376,0.226,10.0,66,0.1515
85740641,Zeki Müren,Zeki Müren ile Baş Başa - Nazlı Bir Çiçek Gibi (Radyo Günleri),Küçük Suda Gördüm Seni - Anonslu,arabesk,1960,0,203020,,141.617,0,1,0.33,0.325,-13.181,0.0413,0.854,0.000865,0.334,0.532,1.0,66,0.0152
15553997,Billy May,The Girls And Boys On Broadway,Rich Butterfly,big band,1960,0,123000,,177.636,5,0,0.482,0.327,-12.571,0.0518,0.0688,0.0389,0.0708,0.525,1.0,66,0.0152
15627779,Mario Lanza,The Student Prince,Overture,canzone napoletana,1960,0,230111,,82.875,9,0,0.154,0.123,-16.292,0.0345,0.982,0.869,0.428,0.0624,1.0,66,0.0152
6890607,The Tabernacle Choir at Temple Square,The Joy of Christmas,"God Rest Ye Merry, Gentlemen",choral,1960,0,131240,,84.499,4,0,0.317,0.328,-13.844,0.0325,0.985,0.0202,0.273,0.709,9.0,66,0.1364
152532058,Hemant Kumar,Chayanika - Hemanta Mukherjee,Amio Pather Mato,bangla pop,1960,0,211653,,82.132,5,0,0.47,0.367,-11.722,0.0269,0.698,0.0,0.134,0.572,3.0,66,0.0455
6748147,Arthur Lyman,Exotic Sounds from a Space Age Bachelor Pad,Yellow Bird,exotica,1960,0,155304,,119.394,2,1,0.54,0.213,-16.873,0.0416,0.925,0.841,0.181,0.635,1.0,66,0.0152
